,Times,min_luminosity,max_luminosity
1848,23.479999999999606,9.10387061810802,9.65698810507274
1849,23.489999999999604,9.103557341982718,9.65674259508435
1850,23.499999999999606,9.10324373394879,9.656496812989502
1851,23.509999999999607,9.102929793869647,9.656250759240422
1852,23.519999999999605,9.102615521606044,9.656004434289148
1853,23.529999999999603,9.102300917016107,9.655757838587526
1854,23.539999999999605,9.101985979955304,9.65551097258722
1855,23.549999999999606,9.101670710276473,9.655263836739698
1856,23.559999999999604,9.101355107829802,9.655016431496243
1857,23.569999999999602,9.101039172462833,9.654768757307949
1858,23.579999999999604,9.100722904020472,9.65452081462572
1859,23.589999999999606,9.100406302344973,9.65427260390027
1860,23.599999999999604,9.100089367275958,9.654024125582131
1861,23.6099999999996,9.099772098650398,9.653775380121639
1862,23.619999999999603,9.099454496302616,9.65352636796894
1863,23.629999999999605,9.099136560064307,9.653277089573997
1864,23.639999999999603,9.098818289764507,9.653027545386584
1865,23.6499999999996,9.098499685229617,9.65277773585628
1866,23.659999999999602,9.098180746283395,9.652527661432481
1867,23.669999999999604,9.09786147274695,9.652277322564393
1868,23.679999999999602,9.097541864438751,9.652026719701034
1869,23.6899999999996,9.09722192117463,9.651775853291227
1870,23.6999999999996,9.096901642767765,9.651524723783615
1871,23.709999999999603,9.096581029028698,9.651273331626646
1872,23.7199999999996,9.096260079765324,9.65102167726858
1873,23.7299999999996,9.095938794782898,9.650769761157495
1874,23.7399999999996,9.095617173884024,9.650517583741271
1875,23.749999999999602,9.095295216868674,9.650265145467603
1876,23.7599999999996,9.094972923534172,9.650012446783997
1877,23.769999999999598,9.094650293675196,9.64975948813777
1878,23.7799999999996,9.09432732708378,9.649506269976051
1879,23.7899999999996,9.09400402354932,9.64925279274578
1880,23.7999999999996,9.093680382858567,9.648999056893707
1881,23.809999999999597,9.093356404795628,9.648745062866398
1882,23.8199999999996,9.093032089141964,9.648490811110221
1883,23.8299999999996,9.092707435676395,9.648236302071362
1884,23.8399999999996,9.0923824441751,9.647981536195818
1885,23.849999999999596,9.092057114411615,9.647726513929394
1886,23.859999999999598,9.091731446156828,9.64747123571771
1887,23.8699999999996,9.091405439178983,9.647215702006193
