log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-0.4468972721137891,42.88289526492318,42.8371377743625,42.99683861723001
-0.44519748723589475,42.884653147626366,42.83889565706569,42.9985964999332
-0.4435043292164498,42.886404176968284,42.84064668640761,43.00034752927512
-0.4418177465845141,42.888148406179134,42.84239091561846,43.00209175848597
-0.4401376884664925,42.88988588787134,42.84412839731066,43.00382924017817
-0.43846410457692636,42.89161667404908,42.84585918348841,43.005560026355916
-0.4367969452094633,42.893340816117664,42.84758332555699,43.0072841684245
-0.43513616122799886,42.89505836489264,42.849300874331966,43.009001717199475
-0.4334817040579864,42.89676937060881,42.851011880048134,43.01071272291564
-0.4318335256779132,42.89847388292903,42.85271639236836,43.012417235235866
-0.4301915786109365,42.90017195095289,42.85441446039221,43.01411530325972
-0.4285558159166773,42.90186362322516,42.856106132664486,43.015806975531994
-0.4269261911831691,42.90354894774415,42.857791457183474,43.01749230005098
-0.4253026585189555,42.90522797196986,42.85947048140918,43.01917132427669
-0.42368517254533633,42.906900742832015,42.86114325227134,43.02084409513885
-0.42207368838875703,42.90856730673793,42.862809816177254,43.02251065904476
-0.42046816167333856,42.91022770958022,42.864470219019545,43.02417106188705
-0.4188685485135456,42.91188199674441,42.86612450618374,43.025825349051246
-0.4172748055069883,42.913530213116374,42.8677727225557,43.02747356542321
-0.41568688972735635,42.915172403089606,42.86941491252893,43.02911575539644
-0.41410475871748165,42.91680861057245,42.87105112001178,43.030751962879286
-0.4125283704825266,42.91843887899511,42.87268138843444,43.032382231301945
-0.41095768348329575,42.920063251316556,42.87430576075588,43.03400660362339
-0.40939265662966806,42.92168177003136,42.87592427947069,43.035625122338196
-0.40783324927414677,42.923294477176334,42.87753698661566,43.03723782948317
-0.40627942120552507,42.92490141433708,42.879143923776404,43.03884476664391
-0.4047311326426644,42.92650262265443,42.88074513209376,43.040445974961266
-0.4031883442283832,42.92809814283079,42.882340652270116,43.042041495137624
-0.40165101702345407,42.9296880151363,42.883930524575625,43.04363136744313
-0.40011911250070664,42.93127227941497,42.885514788854294,43.0452156317218
-0.39859259253923407,42.932850975090666,42.88709348452999,43.0467943273975
-0.39707141941870133,42.93442414117298,42.88866665061231,43.048367493479816
-0.395555555813752,42.93599181626304,42.890234325702366,43.049935168569874
-0.3940449647885135,42.93755403855916,42.89179654799849,43.051497390866
-0.39253960979119645,42.939110845862466,42.89335335530179,43.0530541981693
-0.39103945464878825,42.940662275582326,42.89490478502165,43.05460562788916
-0.38954446356183703,42.942208364741816,42.89645087418114,43.05615171704865
-0.38805460109932605,42.943749149982956,42.89799165942228,43.05769250228979
-0.38656983219363483,42.94528466757197,42.899527177011294,43.0592280198788
-0.385090122135587,42.94681495340437,42.901057462843696,43.060758305711204
-0.38361543656958136,42.94834004301003,42.90258255244935,43.06228339531686
-0.3821457414888057,42.94985997155808,42.9041024809974,43.06380332386491
-0.38068100323053194,42.95137477386183,42.905617283301154,43.06531812616866
-0.3792211884714891,42.95288448438353,42.90712699382286,43.066827836690365
-0.37776626422331466,42.95438913723906,42.90863164667839,43.068332489545895
-0.3763161978280819,42.95588876620259,42.910131275641916,43.069832118509424
-0.37487095695390094,42.95738340471109,42.91162591415041,43.07132675701792
-0.37343050959059365,42.958873085868824,42.91311559530815,43.07281643817566
-0.3719948240454393,42.96035784245177,42.914600351891096,43.074301194758604
-0.37056386893899057,42.9618377069119,42.916080216351226,43.075781059218734
-0.36913761320095845,42.96331271138148,42.9175552208208,43.07725606368831
-0.3677160260661643,42.96478288767722,42.91902539711654,43.07872623998405
-0.3662990770705578,42.96624826730441,42.92049077674373,43.08019161961124
-0.36488673604730004,42.967708881460986,42.92195139090031,43.08165223376782
-0.3634789731229097,42.96916476104149,42.923407270480816,43.083108113348324
-0.36207575871347164,42.970615936640996,42.92485844608032,43.08455928894783
-0.36067706352090684,42.972062438558986,42.92630494799831,43.08600579086582
-0.3592828585293015,42.97350429680312,42.927746806242446,43.087447649109954
-0.35789311500129584,42.97494154109298,42.92918405053231,43.088884893399815
-0.3565078044745294,42.976374200863766,42.93061671030309,43.0903175531706
-0.3551268987581438,42.97780230526988,42.93204481470921,43.091745657576716
-0.3537503699293405,42.97922588318851,42.93346839262784,43.093169235495346
-0.35237819032999285,42.98064496322313,42.93488747266245,43.09458831552996
-0.3510103325633116,42.98205957370693,42.93630208314625,43.09600292601376
-0.34964676949056317,42.98346974270623,42.93771225214555,43.09741309501306
-0.3482874742278383,42.984875498023825,42.93911800746315,43.09881885033066
-0.34693242014287223,42.98627686720226,42.94051937664158,43.10022021950909
-0.34558158085191343,42.98767387752706,42.94191638696638,43.10161722983389
-0.3442349302166414,42.989066556029954,42.94330906546928,43.10300990833679
-0.3428924423411322,42.99045492949197,42.94469743893129,43.1043982817988
-0.34155409156886996,42.99183902444654,42.94608153388587,43.105782376753375
-0.3402198524798053,42.99321886718258,42.9474613766219,43.10716221948941
-0.33888969988745826,42.99459448374741,42.94883699318674,43.108537836054246
-0.33756360883606523,42.99596589994979,42.95020840938911,43.10990925225662
-0.33624155459777,42.997333141362745,42.95157565080207,43.11127649366958
-0.33492351266985687,42.99869623332649,42.95293874276582,43.112639585633325
