Wavelength,Scale_Factor_50
2201.09869182968,1.0435217608804401
2202.871557337775,1.0440220110055027
2204.645850792795,1.0500250125062531
2206.421573344875,1.0475237618809405
2208.198726145074,1.0475237618809405
2209.9773103453795,1.0490245122561281
2211.757327098707,1.0485242621310655
2213.5387775588997,1.0475237618809405
2215.321662880731,1.0455227613806903
2217.1059842199033,1.0435217608804401
2218.891742733054,1.0330165082541272
2220.678939577743,1.0390195097548773
2222.467575912472,1.040520260130065
2224.2576528966706,1.0390195097548773
2226.049171690705,1.03951975987994
2227.8421334558734,1.03951975987994
2229.636539354412,1.03951975987994
2231.432390549491,1.0410205102551275
2233.2296882052187,1.0390195097548773
2235.028433486641,1.0410205102551275
2236.8286275597407,1.0285142571285644
2238.6302715914417,1.0425212606303151
2240.4333667496094,1.0400200100050025
2242.237914203042,1.0415207603801901
2244.0439151214873,1.0360180090045024
2245.8513706756326,1.0420210105052525
2247.660282037107,1.0365182591295647
2249.470650378486,1.0325162581290646
2251.2824768732867,1.0325162581290646
2253.0957626959726,1.0330165082541272
2254.9105090219527,1.0355177588794398
2256.726717027584,1.0250125062531266
2258.54438789017,1.0305152576288144
2260.363522787962,1.03951975987994
2262.1841229001634,1.0360180090045024
2264.006189406921,1.0295147573786894
2265.8297234893366,1.0365182591295647
2267.654726329464,1.0430215107553777
2269.4811991103084,1.0370185092546274
2271.3091430158256,1.0380190095047523
2273.138559230928,1.0370185092546274
2274.96944894148,1.0345172586293148
2276.801813334303,1.03951975987994
2278.6356535971736,1.0435217608804401
2280.470970918824,1.0410205102551275
2282.307766488946,1.0355177588794398
2284.1460414981902,1.0410205102551275
2285.98579713816,1.0355177588794398
2287.827034601425,1.0365182591295647
2289.6697550815143,1.0370185092546274
2291.5139597729167,1.0345172586293148
2293.359649871084,1.038519259629815
2295.206826572431,1.0420210105052525
2297.055491074336,1.0430215107553777
2298.9056445751403,1.0435217608804401
2300.7572882741533,1.0440220110055027
2302.6104233716483,1.0435217608804401
2304.4650510688653,1.048024012006003
2306.321172568015,1.046023011505753
2308.178789072269,1.047023511755878
2310.037901785775,1.047023511755878
2311.8985119136487,1.046023011505753
2313.7606206619757,1.0450225112556277
2315.6242292378142,1.0485242621310655
2317.489338849193,1.0465232616308153
2319.3559507051145,1.046023011505753
2321.224066015556,1.0465232616308153
2323.093685991468,1.0315157578789396
2324.964811844777,1.0420210105052525
2326.8374447883857,1.0415207603801901
2328.7115860361755,1.0375187593796897
2330.587236802999,1.0370185092546274
2332.4643983046944,1.0325162581290646
2334.343071758076,1.0345172586293148
2336.2232583809396,1.0325162581290646
2338.10495939206,1.0315157578789396
2339.988176011196,1.0290145072536268
2341.8729094590867,1.0040020010005002
2343.759160957456,1.0240120060030016
2345.6469317290102,1.0215107553776888
2347.5362229974426,1.0185092546273136
2349.42703598743,1.0185092546273136
2351.3193719246365,1.0090045022511256
2353.213232035716,1.0125062531265632
2355.1086175483033,1.017008504252126
2357.0055296910286,1.0115057528764382
2358.9039696935097,1.0045022511255628
