log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-0.6005844215678511,42.754998803191995,42.70924131263132,42.86894215549883
-0.5981649474444383,42.756866183154166,42.71110869259349,42.870809535461
-0.5957588776785598,42.75872321746791,42.712965726907235,42.87266656977474
-0.5933660645626695,42.760570020135724,42.71481252957505,42.87451337244256
-0.5909863628173149,42.76240670328609,42.716649212725414,42.87635005559292
-0.5886196295382078,42.76423337721429,42.718475886653614,42.87817672952112
-0.5862657241447305,42.766050150422195,42.72029265986152,42.87999350272903
-0.583924508329828,42.767857129656875,42.7220996390962,42.88180048196371
-0.5815958460112454,42.76965441994831,42.723896929387635,42.88359777225514
-0.5792796032840645,42.77144212464596,42.72568463408528,42.88538547695279
-0.5769756483745002,42.77322034545445,42.72746285489377,42.88716369776128
-0.5746838515949153,42.7749891824683,42.72923169190763,42.88893253477514
-0.5724040853000167,42.77674873420574,42.730991243645065,42.89069208651257
-0.5701362238441947,42.77849909764158,42.732741607080904,42.89244244994841
-0.5678801435399705,42.78024036823934,42.734482877678666,42.894183720546174
-0.5656357226175183,42.781972639982484,42.73621514942181,42.89591599228932
-0.5634028411852263,42.783696005404835,42.73793851484416,42.89763935771167
-0.5611813811912683,42.785410555620246,42.73965306505957,42.89935390792708
-0.5589712263861514,42.78711638035151,42.74135888979084,42.90105973265835
-0.5567722622862131,42.78881356795853,42.74305607739785,42.90275692026536
-0.5545843761380377,42.79050220546578,42.7447447149051,42.90444555777261
-0.5524074568837631,42.79218237858908,42.74642488802841,42.906125730895916
-0.5502413951272555,42.79385417176173,42.748096681201055,42.90779752406856
-0.5480860831011206,42.79551766815993,42.749760177599256,42.909461020466765
-0.5459414146345314,42.797172949727624,42.75141545916695,42.91111630203446
-0.5438072851218455,42.798820097200746,42.75306260664007,42.91276344950758
-0.5416835914919901,42.80045919013082,42.75470169957015,42.91440254243766
-0.5395702321785909,42.80209030690803,42.75633281634735,42.91603365921486
-0.5374671070908266,42.80371352478369,42.757956034223014,42.91765687709052
-0.5353741175849828,42.80532891989225,42.75957142933157,42.91927227219908
-0.5332911664366903,42.806936567272665,42.76117907671199,42.9208799195795
-0.5312181578138251,42.808536540889364,42.76277905032869,42.9224798931962
-0.5291549972500517,42.81012891365262,42.764371423091944,42.92407226595945
-0.5271015916189928,42.811713757438525,42.76595626687785,42.92565710974536
-0.5250578491090067,42.81329114310843,42.767533652547755,42.92723449541526
-0.5230236791985534,42.81486114052798,42.769103649967306,42.928804492834814
