log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-0.7496337315917875,42.549153507047954,42.50339601648728,42.66309685935479
-0.746227482899876,42.55232707866245,42.506569588101776,42.666270430969284
-0.7428477422484954,42.55547595297132,42.509718462410646,42.669419305278154
-0.7394941002409076,42.55860051140586,42.51284302084518,42.67254386371269
-0.7361661568919801,42.56170112662866,42.51594363606799,42.675644478935496
-0.7328635213418945,42.56477816280035,42.51902067223968,42.678721515107185
-0.7295858115806585,42.567831975836235,42.52207448527556,42.68177532814307
-0.7263326541829367,42.57086291365337,42.5251054230927,42.684806265960205
-0.7231036840527382,42.57387131640846,42.52811382584778,42.68781466871529
-0.7198985441775267,42.576857516726896,42.53110002616622,42.69080086903373
-0.7167168853913375,42.579821839923504,42.53406434936283,42.69376519223034
-0.7135583661465078,42.582764604215214,42.53700711365454,42.69670795652205
-0.7104226522936492,42.58568612092603,42.53992863036535,42.69962947323286
-0.7073094168695063,42.58858669468471,42.54282920412403,42.70253004699154
-0.7042183398923644,42.591466623615375,42.5457091330547,42.70540997592221
-0.7011491081646879,42.59432619952138,42.54856870896071,42.70826955182822
-0.6981014150826825,42.59716570806276,42.551408217502086,42.711109060369594
-0.6950749604524946,42.599985428927454,42.55422793836678,42.71392878123429
-0.6920694503127695,42.602785635996646,42.55702814543597,42.71672898830348
-0.6890845967633072,42.605566597504385,42.55980910694371,42.71950994981122
-0.6861201177995682,42.6083285761918,42.56257108563113,42.722271928498635
-0.6831757371527869,42.61107182945604,42.56531433889536,42.72501518176287
-0.6802511841354703,42.61379660949423,42.568039118933555,42.72773996180106
-0.677346193492063,42.61650316344262,42.57074567288195,42.730446515749456
-0.6744605052545749,42.61919173351107,42.5734342429504,42.733135085817906
-0.6715938646029718,42.62186255711315,42.57610506655247,42.73580590941998
-0.6687460217301455,42.6245158669919,42.578758376431225,42.73845921929873
-0.6659167317112813,42.627151891341605,42.58139440078093,42.74109524364844
